Ddx1	46.8206	45.0547	46.3012	46.7375	45.5217	43.7054	43.9503	45.7177	46.3407	48.4564	50.7541	47.1001	45.9207	46.9267	45.9228	49.9011	47.4667	47.8944	43.1095	51.7897
Ddx10	8.04241	7.26024	8.06035	8.67756	8.09013	8.209	8.70598	8.06776	7.5398	9.3503	9.67079	8.15855	8.88765	8.98574	7.94816	7.791	8.91229	7.09714	7.0582	9.24711
Ddx11	1.40227	0.983392	1.22878	1.19382	1.18907	1.15022	1.35628	1.20655	1.03713	1.30674	1.31656	1.08151	1.50513	1.3757	1.60724	1.98984	0.949926	1.06822	0.885184	1.39548
Ddx17	143.424	115.462	135.247	122.22	114.42	111.594	113.355	135.327	141.258	115.903	136.581	124.955	145.872	141.471	144.601	172.203	129.609	121.242	126.422	127.714
Ddx18	15.6559	15.8839	15.923	16.258	14.7029	15.5473	16.9414	16.7905	16.2689	16.7038	16.597	15.1568	15.2387	17.0642	17.0759	17.096	15.5192	14.1528	13.1263	18.4406
Ddx19a	14.5612	12.7746	13.7869	13.914	14.4584	15.028	13.7644	14.2792	14.0823	14.8822	15.0033	13.8358	14.5479	14.3902	14.7261	13.2597	15.531	13.4844	14.8872	15.3689
Ddx19b	4.1238	4.34871	4.90983	4.63759	4.42831	4.20863	4.03726	4.41927	4.76289	4.18972	4.05063	4.04272	4.39331	4.4067	4.35866	4.14916	3.99935	4.5571	4.43668	4.44595
Ddx20	5.46075	4.58757	6.16167	5.38094	5.56767	4.92684	6.17969	5.30137	6.18005	5.17179	6.06233	6.46187	5.05433	6.23157	6.38274	5.44764	5.79887	5.34007	6.05575	5.09861
Ddx21	20.8521	18.7059	19.4199	21.178	20.9876	18.7225	19.6269	22.0261	20.89	22.7653	25.1221	19.428	21.1666	21.6303	20.6423	17.1956	21.439	18.3532	18.3414	22.215
Ddx23	33.3376	29.3184	31.3631	33.1879	31.9783	34.3089	34.3999	31.5447	33.6232	31.2177	32.3537	33.4041	36.2281	35.1955	32.8775	33.4624	31.1479	30.2508	31.6576	36.2998
Ddx24	31.3794	34.92	32.3446	34.5451	33.7615	33.9457	34.6995	32.2237	32.7165	37.0611	37.4984	34.5124	33.0012	32.9032	33.8763	32.9958	34.363	31.5862	31.7503	34.0834
Ddx25	0.0370391	0	0.0309271	0	0.111037	0	0.097779	0	0	0.0603265	0.0778643	0.0278192	0.0266932	0	0	0	0.0558592	0.0254574	0.0283209	0
Ddx26b	16.415	13.6271	12.66	14.6743	13.5727	12.8094	12.3399	14.716	15.1781	11.085	12.5886	11.2699	14.057	13.3064	13.1436	13.395	13.8752	14.7387	13.8229	10.8613
Ddx27	16.5689	16.7087	17.1719	15.8435	17.0675	16.3241	16.8873	17.7602	17.1051	16.9171	18.19	17.0397	17.9124	18.6451	17.5706	16.4447	16.6807	16.6985	15.0311	18.8084
Ddx28	4.46613	4.50836	5.81203	4.34536	3.80666	4.99275	5.22878	5.41211	4.53989	4.72424	5.6121	5.49688	4.56448	4.80576	4.75866	5.20386	4.67955	4.94075	4.76795	4.10239
Ddx31	2.90454	1.84146	2.28942	2.48437	2.45751	2.18739	2.55225	2.58629	2.89905	2.66915	2.56647	2.58915	2.70115	2.73081	2.89163	2.8358	2.48436	2.2977	2.32347	2.91883
Ddx39	19.2189	17.5505	17.5418	18.0746	15.516	17.8258	18.4873	17.6907	19.7587	17.8933	22.0839	20.3262	18.9277	19.0822	18.6565	19.5829	19.0269	19.1754	19.0047	20.0266
Ddx3x	105.106	96.8319	96.9279	111.719	98.8806	97.1032	98.1443	99.5886	109.746	109.345	125.705	99.8744	104.615	111.548	103.447	100.611	107.67	98.8497	85.9773	110.114
Ddx3y	29.546	23.7295	26.3181	27.8268	27.8633	26.2898	19.068	26.6469	29.5344	31.0331	30.9808	24.7194	26.9341	29.7925	25.9055	24.9054	28.3495	25.8511	22.1088	31.3081
Ddx4	0	0	0.0180142	0.0340139	0.0215752	0	0.0189755	0	0	0.0351572	0	0	0	0.0140831	0.0172641	0.0182794	0.0651001	0.0296296	0	0
Ddx41	19.6503	17.8008	19.5938	22.2409	19.6369	20.297	20.5948	20.7077	19.7622	20.2125	19.9959	19.3209	20.2982	20.2505	18.8946	19.5829	19.9791	19.8032	19.7539	21.512
Ddx42	22.0775	19.9194	23.2745	24.8549	22.6504	22.592	20.9932	22.6747	24.7686	24.2967	25.8263	24.5008	25.3854	23.5243	23.0823	22.9055	26.4415	22.3891	20.3489	24.4328
Ddx46	16.9865	14.8059	15.1171	17.5118	15.7763	16.0102	15.7021	16.7882	18.1764	18.541	18.1824	16.7935	17.6971	16.096	16.0116	16.6812	17.4848	17.3245	17.5824	16.3562
Ddx47	27.7599	27.14	26.1582	29.4742	27.0404	26.4129	29.4135	28.6153	29.1342	27.0623	28.8407	29.2284	27.666	27.9315	28.5085	30.9447	26.7646	27.0858	27.1601	29.9851
Ddx49	19.9793	17.515	22.0499	20.967	17.1838	18.4833	17.9021	16.2457	19.0699	19.3611	19.8946	20.3834	20.7869	19.447	19.8183	19.4317	20.5926	20.4108	18.9797	21.0708
Ddx5	310.967	259.82	264.149	294.946	256.036	269.036	254.21	263.83	302.334	290.492	319.338	262.272	272.621	282.215	288.912	325.395	303.319	285.966	261.699	241.698
Ddx50	44.5558	43.3224	46.558	47.953	51.6995	47.5594	46.0707	43.5215	42.5242	48.1464	52.59	46.3046	48.1493	49.9305	47.833	45.0113	49.9785	44.3547	42.9823	51.2507
Ddx51	3.75326	4.03335	3.48282	3.67894	3.82337	3.2477	3.96443	3.86972	4.58151	3.82463	4.1233	3.46802	4.04515	4.184	3.54815	4.02341	3.7192	3.76387	3.59517	4.5186
Ddx52	12.5223	11.9895	11.4187	13.1908	12.7395	12.9767	11.4332	11.9829	12.7148	13.7044	13.6396	14.457	12.1407	11.5955	11.7071	14.0179	14.7573	14.1143	11.6115	12.9966
Ddx54	20.3021	18.4101	21.6101	19.8039	18.7473	21.1651	21.0872	21.3669	20.5149	21.2224	21.824	20.7183	20.7866	20.8244	19.6012	19.7057	19.5101	17.0846	18.5123	22.2099
Ddx55	6.33794	5.8762	6.12305	6.70229	6.7441	4.65499	6.32233	6.59402	5.93189	5.79778	6.59424	7.02234	6.25144	6.57243	6.73965	7.20901	5.86198	6.16604	5.78206	6.5607
Ddx56	9.36878	8.81727	9.59345	9.46983	9.75976	9.51139	9.454	10.2864	10.5022	10.1301	10.4631	10.2621	9.41555	9.78278	9.82721	10.3452	10.1895	9.58327	9.40161	12.3251
Ddx58	10.8431	12.81	11.2432	11.9874	9.89119	10.339	8.56822	10.8933	9.82303	13.2312	10.583	9.49444	11.7625	10.0557	13.4143	12.2764	10.0233	9.81501	11.0086	10.6526
Ddx59	3.71569	4.22785	3.3363	3.8357	3.29121	3.37584	3.44079	3.46545	4.22537	4.35478	4.05917	4.1385	3.84882	3.23484	3.49145	3.40995	4.09554	4.75483	3.93378	3.51421
Ddx6	47.6077	49.9615	54.3978	54.6598	54.6335	48.3854	48.0891	50.2161	52.3447	53.5697	52.8716	48.0873	52.4719	51.1163	54.8394	46.4588	48.5544	49.8607	50.9695	52.3758
Ddx60	1.80587	1.87314	1.09313	1.38427	1.04795	0.953425	0.989049	1.4889	1.11534	1.97568	1.10543	1.104	1.45587	1.41687	1.65955	1.83171	1.14116	1.23752	1.17576	1.13168
Deaf1	11.6576	11.6282	12.9309	13.2706	15.0299	13.8297	14.3884	12.344	12.153	11.1545	12.1555	12.8569	13.8451	13.347	12.6666	13.2377	14.1508	14.2617	14.3795	12.2443
Dear1	0.148386	0.360229	0.249007	0.116814	0	0.420575	0	0.116832	0.128459	0.161447	0	0	0.21784	0	0	0.380602	0.224536	0.309717	0.1153	0.10953
Deb1	27.8861	36.0585	31.0321	18.7313	24.6711	25.2011	34.9708	28.7756	28.0885	26.4672	25.1886	28.7104	20.9253	25.5153	24.5604	27.9766	25.2289	32.699	29.9256	27.5321
Decr1	21.8064	25.3678	22.6508	23.7803	25.3775	25.2347	31.7938	23.5662	23.4738	25.6175	22.0723	27.6024	21.9293	23.861	21.7545	28.7512	27.432	32.437	32.0523	25.8924
Decr2	14.5736	16.1877	14.3496	13.6809	15.6633	16.8795	16.9241	15.1543	15.172	14.4014	12.8065	16.1559	13.2521	13.2663	14.6156	16.0259	15.8077	20.8344	20.4913	13.7327
Dedd	13.3327	13.6993	14.1603	13.8353	13.6896	12.6543	17.2811	13.1551	13.6692	13.252	14.0073	14.4154	14.4624	14.9517	14.4892	15.6252	14.1441	14.0533	15.6113	14.7655
Dedd2	8.31821	8.07743	9.81237	9.70816	10.668	8.93639	12.0879	8.1969	7.81779	8.92181	6.08609	9.02553	9.3874	10.0998	10.1384	7.81989	8.83634	11.0138	13.4608	9.2468
Def6	2.36678	3.09214	1.88655	1.9061	2.20574	1.9085	1.98754	2.53651	2.13157	1.89096	1.74953	1.59544	2.18108	1.09371	1.40428	1.19383	1.44334	2.51946	2.19275	0.964889
Def8	12.6612	14.1403	12.5147	13.5615	13.9407	13.943	19.4046	15.5193	13.3369	13.2309	12.4736	14.9845	12.7481	12.5253	12.2785	12.3116	15.0456	20.6387	21.0513	12.7935
Defa17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa-ps12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa-ps13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa-rs7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb1	334.401	651.8	204.423	57.152	172.877	397.619	398.326	497.746	228.271	151.65	29.8487	102.619	56.2862	43.1187	110.075	7.48365	138.099	408.587	301.419	2.41195
Defb10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb11	0.288617	3.0442	0.73106	0	0.576263	1.36435	1.55257	2.10045	0.762794	1.41716	0.208323	0	0	0.583346	0.474253	0	0.438769	2.8552	2.97543	0
Defb12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb14	0	0	0.255483	0	0	0.285927	0.814158	0	0	0	0.218617	0	0	0	0	0	0.229982	0.428012	0.240277	0.227957
Defb15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb19	0	0.548544	0	0.177583	0.225274	0.21325	1.20818	0.360648	0.394472	0.122931	0	0.348472	0	0	0	0	0	0.316666	1.0639	0
Defb2	0.697008	4.24674	0.885195	0	1.04398	2.96684	0.627583	0.854415	1.23701	0.761743	0.506545	0.547171	0	0.472701	0.28802	0	0.265555	2.47891	1.1148	0
Defb20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb23	0	0	0.0987752	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0891047	0	0	0
Defb25	0.751812	0	0.637342	0.295991	0.375432	0.355662	1.69554	1.23447	2.00787	0.616721	0.548041	1.18436	1.42696	0.767019	0.62297	1.6348	0.286786	0.536367	0.603473	0.285955
Defb26	0	0	0	0	0	0	0.099557	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb28	0	0	0	0	0	0.210736	0	0	0	0	0.159717	0	0	0	0	0	0	0	0	0
Defb29	1.51335	11.3855	5.09435	1.70152	4.31697	3.06469	29.4979	4.31158	3.77512	0.942096	1.23784	11.8368	2.40681	1.73312	1.23432	0.185631	13.9328	19.8525	27.3152	0
Defb3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb30	0	0	0	0	0	0	0	0	0	0	0	0.0498122	0.0478199	0	0	0	0	0	0	0
Defb33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb36	0	0.141166	0.292939	0	0	0	0	0.13798	0	0	0	0.400927	0	0.115896	0.141613	0	0.132029	0.121662	0.136002	0
Defb37	0	0.219615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb42	0.361137	1.75256	0.504405	0.0947781	0.120241	0.796029	0.532934	1.69686	0.726945	0.32727	0.340744	1.28141	0.175905	0	0.194464	0.307945	0.728009	1.25244	0.46579	0
Defb43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb48	0.18762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb48-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17313	0	0
Defb6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb9	0	0	0	0	0	0	0	0	0	0	0	0.245457	0	0.212186	0	0	0	0	0	0.237093
Defcr-rs1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Degs1	137.206	126.696	158.976	145.9	145.273	136.703	121.508	132.832	141.701	158.872	153.518	154.384	153.23	166.088	157.12	183.153	151.76	133.525	133.145	186.339
Degs2	4.69041	11.1155	3.62146	1.78561	4.56989	6.80218	15.6089	5.44688	3.51172	3.04848	2.02419	5.58546	2.0765	2.8911	4.33784	2.20219	7.243	18.9522	17.5991	1.05485
Dek	42.4886	39.7663	42.5624	45.992	46.3124	45.3517	40.4943	42.3122	43.2375	44.6199	42.6417	40.1334	43.0299	46.7616	45.9627	41.6087	45.6809	46.8502	42.6023	44.7451
Dem1	6.05714	5.1475	5.42044	6.003	5.26325	6.27787	4.41156	4.91807	5.12886	4.59915	7.34231	5.63801	6.27892	5.65142	4.8232	5.83113	6.24094	6.03066	4.91523	5.73942
Dennd1a	9.15605	9.48166	8.64964	8.16818	7.99152	7.53782	9.70128	9.09491	9.64315	9.49114	8.53742	10.6181	8.91596	8.58695	9.06155	10.4527	9.31759	11.8236	10.4609	8.73225
Dennd1b	2.03989	2.66422	1.98759	2.02403	1.94646	2.38681	2.43846	2.24027	2.19883	2.02068	1.92931	1.84758	2.02878	2.08616	2.25978	1.88299	2.17938	2.84496	2.77925	1.96837
Dennd1c	1.24098	1.48375	0.836452	0.413548	0.977821	0.878883	1.30075	1.41278	1.13922	0.816065	0.467528	0.948172	0.497697	0.669701	0.839917	1.152	1.11528	1.75258	1.51171	0.32892
Dennd2a	8.95256	8.74316	8.34993	11.2394	6.81939	9.32748	7.91051	9.73031	10.0418	9.19276	15.8571	10.4223	11.0121	8.61889	10.0167	11.8394	7.67259	4.93159	5.39111	10.3926
Dennd2c	2.4764	1.95173	2.54514	3.03233	2.95583	2.26074	2.21629	2.49371	3.24661	2.69405	2.37798	1.62477	2.72074	2.63094	2.41908	0.903691	2.33462	2.27659	2.28009	1.75086
Dennd2d	1.49878	3.44102	1.08177	0.648128	1.23749	1.72638	2.14519	2.03923	1.35368	0.928626	0.658403	1.19059	0.571122	0.637481	1.34062	0.78153	1.3359	3.17742	2.33439	0.320014
Dennd3	17.591	16.8841	15.094	18.5564	15.5123	13.5022	17.9054	16.514	17.4915	16.1645	16.2806	12.6844	19.2199	14.2022	15.6881	9.48157	13.5943	15.7608	11.8575	11.2153
Dennd4a	2.65398	2.80432	3.214	3.52986	3.79875	3.38113	2.24234	3.04049	3.40899	3.14427	3.02651	3.0466	3.20867	3.43076	3.05098	3.1529	3.53164	3.31643	3.7973	3.11736
Dennd4b	4.56787	4.23659	4.35014	4.4743	4.66229	4.67003	4.05917	4.76203	4.56759	4.32462	4.7074	4.2984	4.83546	4.84091	4.58056	5.32663	3.90549	3.92991	4.34333	4.4804
Dennd4c	5.73255	6.04246	6.56101	7.26881	6.87294	6.99001	5.65924	6.52286	6.88771	6.88726	6.5253	6.37925	6.72485	6.92583	6.8192	5.46064	6.64969	5.92119	6.66755	6.54684
Dennd5a	76.5927	65.943	77.8897	85.2644	77.3012	71.8877	65.0874	74.3283	83.29	78.0975	88.9664	73.791	84.2474	81.3116	82.2464	73.3993	78.3346	60.7434	63.4384	80.8138
Dennd5b	5.52964	6.20811	6.24231	6.81062	6.57443	5.37605	6.27404	6.26552	5.85904	5.25385	6.3964	4.94019	6.3421	5.55003	6.46819	4.31026	4.84975	6.49211	5.81895	5.56521
Denr	17.3257	18.0187	18.7375	17.683	18.154	18.2042	20.0985	18.9603	19.0755	19.5156	20.1543	20.0097	17.3237	18.622	17.486	19.8665	18.4567	20.3096	17.8662	21.4481
Depdc1a	0.096638	0	0.0808594	0.0951481	0.0724304	0.0912541	0.0424781	0.148547	0.12357	0.0655668	0.0845204	0.162633	0.0521234	0.11037	0.0582503	0.102301	0.0728576	0.169978	0.0737551	0.140208
Depdc1b	0.784577	1.90048	0.773774	0.299629	0.570226	0.987823	2.73798	1.18809	0.749852	0.490374	0.199612	1.22974	0.564202	0.263764	0.475422	0.140939	1.14692	2.48024	2.48579	0.0344922
Depdc5	3.93656	4.20597	4.04636	4.71912	4.93945	4.33192	3.83731	4.12055	4.35375	4.44024	4.24925	3.82957	4.32311	4.09501	4.77777	4.19823	4.05319	4.08129	3.93688	4.15008
Depdc6	6.24385	9.2219	4.0494	3.77762	5.30462	7.20731	5.80763	7.52714	5.33151	4.65208	3.03116	3.7714	3.40941	3.65064	3.42977	2.07519	6.1215	10.7964	8.99819	2.23836
Depdc7	0.789614	2.28992	0.749185	0.621918	1.07597	1.86415	6.00029	1.96364	1.50137	0.662504	0.578386	3.04567	0.931006	0.797539	1.43717	0.365055	3.49117	6.98037	7.62803	0.182553
Dera	4.84803	7.94938	4.38531	4.85979	5.61524	6.2083	15.9975	6.82165	5.26801	5.02477	4.27209	9.04755	5.39933	4.68114	4.88296	4.32731	8.08677	16.7357	16.1749	3.76324
Derl1	26.0515	28.0696	25.9469	24.0347	25.6382	25.2244	26.9473	25.5281	24.2227	24.9329	23.2798	24.4008	24.4246	25.4128	26.0269	25.5274	24.5634	25.0936	24.8133	26.4906
Derl2	20.3536	21.33	20.5442	19.321	20.0313	17.3711	18.2985	18.0924	16.7921	20.4102	19.8371	18.9168	17.7112	20.0124	18.7577	22.2108	20.4017	18.5097	17.0584	19.6416
Derl3	0.61827	1.49827	0.357565	0.0749136	0.285133	0.538969	0.209415	0.220373	0.203297	0.180777	0.233574	0.286206	0.206003	0.373517	0.190661	0.363097	0.215242	0.556334	0.473457	0.311517
Des	119.407	111.856	127.254	169.928	96.2402	115.934	117.338	109.719	124.606	112.903	160.564	111.182	149.62	99.3834	91.842	146.783	94.6413	67.2552	68.2765	126.855
Det1	3.00984	3.6677	3.1744	3.10347	3.28124	3.0489	3.70531	3.66277	3.85016	3.7874	4.34752	3.26301	3.66199	3.34061	3.98471	3.17536	3.03211	3.00585	4.36658	4.15033
Dexi	10.7923	12.6899	11.335	11.9429	10.4655	12.5142	9.14193	10.9328	10.6254	10.8796	10.5726	10.1021	11.6007	10.4285	11.0241	12.2822	9.06745	9.83675	10.2492	9.64142
Dffa	15.4789	14.5244	16.0163	15.8516	15.7534	14.4452	14.4387	14.9321	13.6152	16.0567	16.1342	14.9146	16.0196	15.3103	15.2187	15.8497	15.4886	14.1342	14.487	16.487
Dffb	2.56184	2.04469	2.68547	2.90942	2.53031	2.19414	2.6199	2.36157	2.64278	2.4094	3.25362	2.90551	2.61601	2.62633	2.8133	3.91186	3.00932	2.57772	2.70768	2.24916
Dfna5	0.142584	0.414493	0.166616	0.471686	0.455958	0.430858	1.10343	0.37304	0.559416	0.232194	0.319407	0.962627	0.328365	0.167586	0.319488	0.120789	0.924406	1.31198	1.24135	0.269092
Dfnb59	0.105456	0.0425962	0	0	0	0	0.0929052	0.0815212	0	0	0.0370166	0.0793878	0.0380975	0.103593	0	0.0447452	0	0.0726053	0	0.0384024
Dgat1	15.9815	15.1809	15.4594	11.7002	12.3821	13.7289	14.1231	12.9642	11.3885	12.1352	11.9117	13.0838	13.898	12.9974	13.0233	14.8877	12.6342	15.3846	13.562	13.0178
Dgat2	5.57264	9.73868	8.06626	8.39694	12.5636	12.7616	20.8548	5.5915	5.80806	5.74288	4.5033	15.0818	10.0139	8.57671	7.36668	7.13745	20.9837	41.4014	36.0938	5.43118
Dgat2l6	0	0	0.0323655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0266444	0	0
Dgcr14	8.50229	8.35335	8.3855	8.85029	7.2879	7.68619	7.07965	7.6564	7.73209	7.97315	9.02951	9.19778	9.00546	8.98985	8.49399	8.22007	7.22092	7.79558	6.77611	8.51579
Dgcr2	35.0991	33.2148	38.192	38.1402	36.3093	36.4907	34.1496	34.031	35.8212	36.2949	33.8819	34.1186	38.0605	38.131	38.8048	34.805	33.8115	32.491	34.2173	37.7734
Dgcr6	24.5402	29.5312	28.255	24.4384	24.1153	28.1555	34.6128	27.8178	25.8448	23.569	24.0208	31.7475	24.7565	23.4699	22.2034	25.9843	28.3039	36.6805	34.0279	26.691
Dgcr8	9.38296	8.51744	10.5284	9.90934	10.183	9.41113	8.93856	9.76028	10.2489	9.73881	9.81157	9.60408	10.8384	11.0813	10.7411	10.305	10.307	9.31091	9.53426	11.3484
Dgka	16.1422	13.3247	17.0492	18.3026	16.8322	16.7269	15.084	14.6892	15.6379	14.456	12.9693	13.1465	14.9469	15.4641	15.2012	15.7898	16.4726	14.3838	13.2384	15.0627
Dgkb	6.44193	7.80456	7.50251	10.9517	7.35185	7.95811	4.31006	6.30216	8.11158	8.87893	6.87867	4.85901	7.79715	4.95044	4.45747	6.0282	3.4839	2.39109	3.35403	6.14806
Dgkd	12.0756	11.473	11.1372	13.4829	13.6831	13.1208	14.5651	13.0864	13.6959	14.1764	12.0781	11.138	13.4921	13.0572	12.9372	11.6352	15.2307	14.6872	13.941	11.993
Dgke	3.23851	3.58223	3.13099	4.33405	3.95333	2.88863	2.18491	3.23161	3.36668	3.87355	4.1962	3.11078	2.99961	3.17631	3.20479	2.74012	2.91295	2.66509	2.3988	3.03481
Dgkg	0.582082	0.82016	0.467817	0.491858	0.624046	0.679533	1.04101	0.616834	0.69352	0.769562	0.436201	0.641379	0.356931	0.434427	0.304345	0.743198	0.789432	1.00093	1.04801	0.413801
Dgkh	5.78839	5.51176	6.82188	6.99122	7.13464	5.78805	4.36806	6.85761	7.70899	8.90034	7.99792	5.9113	7.22586	7.75003	6.95054	4.81092	7.09082	5.8108	5.84859	7.67757
Dgki	0	0	0.0106265	0	0.0127324	0	0	0.00977423	0	0.0138273	0	0	0.00914514	0	0	0	0	0	0	0
Dgkk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dgkq	5.68603	6.58866	6.44197	5.71796	5.6697	6.5134	8.36955	7.4785	6.69532	4.92581	4.92819	6.02156	7.44139	6.32761	5.95444	7.52826	6.82018	8.21106	8.2625	6.59309
Dgkz	47.0691	44.6366	46.7558	52.4574	46.2997	44.5048	46.7564	46.0886	48.1746	43.8516	48.2649	39.1812	58.1892	46.9636	46.0739	40.383	39.8127	39.4361	39.9691	42.7035
Dguok	26.9376	27.6317	28.8196	29.3423	25.4681	26.0706	26.4555	26.2777	27.6855	25.8548	23.5655	24.258	25.8877	27.0348	25.907	27.3244	24.899	21.9765	22.9888	27.327
Dhcr24	11.6142	13.9994	9.43229	10.9321	9.86966	12.0151	33.7536	14.1944	16.0835	12.4789	10.2103	17.0612	10.7626	10.3994	11.1025	5.78624	23.3162	44.1428	40.5633	8.58342
Dhcr7	13.7369	12.4283	14.2614	14.1984	12.8369	13.4727	11.8499	14.5532	15.5778	14.9115	14.5831	15.2417	13.7814	17.9793	15.9935	16.0715	17.4585	15.2816	13.5897	20.9999
Dhdds	15.8382	16.1849	16.3424	15.8053	15.809	15.2807	16.003	14.6636	14.6338	14.7002	14.2186	15.447	14.4323	14.1354	15.4459	15.3678	15.1513	17.8978	16.2661	16.0574
Dhdh	9.38214	9.341	9.81791	11.6449	11.0371	11.0071	8.59268	8.57184	9.26299	9.6978	11.5652	9.86652	11.2884	10.6303	10.5112	10.1479	8.52199	8.10357	7.44188	11.0543
Dhdpsl	3.61301	10.7198	3.39803	2.69589	5.24454	6.78794	27.3441	6.01018	4.25435	2.37453	2.53208	15.3701	5.0714	3.23209	2.34573	1.32185	13.5365	37.7236	32.8359	0.663417
Dhfr	1.06966	1.90501	1.15886	1.32902	1.33352	1.40569	4.44543	1.60693	1.46409	1.02327	1.10165	2.99513	1.41652	1.13529	1.20685	1.02632	2.73359	5.88758	5.5275	1.04604
Dhh	3.77654	3.0288	3.27955	4.10016	3.03451	2.48186	2.46785	3.51272	2.80651	3.21333	3.08922	1.83678	2.91845	2.03202	2.44967	1.5993	1.885	1.26117	1.69466	2.36983
Dhodh	7.17527	6.34157	5.98839	6.14488	6.33607	7.04661	7.6165	6.0807	5.58412	6.00497	6.22673	6.82844	6.55079	6.94916	5.82409	6.34264	6.43153	6.80653	6.83227	7.06193
Dhps	16.0336	17.5386	16.6629	18.7538	18.6913	16.8994	15.8432	14.1149	13.055	16.7652	17.6108	15.3998	17.0528	18.5516	18.174	17.1231	15.0457	15.7942	15.3846	17.9555
Dhrs1	33.1985	36.305	33.401	36.7809	37.144	34.3776	45.9261	33.1642	32.5634	35.6104	32.2071	36.9353	34.8273	35.6047	33.6929	38.2611	38.6363	49.8364	48.4232	38.2532
