0	0	0	1	1	1
Dapk2	3.36	5.48	4.46	4.56	2.97	5.2
Psma8	0.16	0.18	0.05	0.22	0.18	0.16
Folr1	221.75	338.8	290.97	158.14	242.81	277.56
Rreb1	5.19	6.11	5.62	4.4	5.59	5.22
Sult2a3	0.44	0.25	0.12	0.19	0	0.11
Unc13c	0.03	0.06	0.06	0.01	0	0.02
Dram2	61.74	64.01	69.45	41.03	64.43	60.54
Dcaf4	3.09	3.93	4.75	4.15	3.9	2.76
Coro7	8.72	10.33	11.21	11.27	17.02	11.88
Zfp961	4.44	4.85	5.28	2.54	3.83	3.89
Mcmdc2	0.39	0.45	0.67	1.02	0.88	0.54
1110012L19Rik	13.94	15.74	14.51	15.47	13.84	12.69
Ubqln2	13.5	12.85	10.91	10.19	14.49	10.91
Casp12	0.34	1.44	0.81	7.55	5.16	1.29
Tbrg1	40.19	44.1	42.85	65.31	58.29	46.18
BC028528	3.19	3.68	3.46	12.36	3.77	4.2
Ccdc80	0.65	1.21	0.88	5.87	2.97	0.9
Igll1	0.75	0.73	0.34	0.19	0.19	0
Ankzf1	9.76	8.63	8.68	6.83	8.45	8.68
Supt20	10.68	10.82	11.56	14.23	14.35	9.84
Col23a1	1.57	0.84	1.67	0.7	0.79	1.22
Pglyrp2	0.07	0.16	0.07	0.46	0.58	0.17
Pigq	74.02	65.93	76.16	43.03	58.26	64.54
Pim1	2.62	4.32	2.01	48.16	4.93	3.75
Tsr2	6.19	7.76	5.99	5.02	6.4	6.76
Usp38	8.43	8.89	7.31	9.14	7.98	8.35
Rchy1	26.54	24.74	27.77	28.57	23.69	25.2
Hsdl1	5.79	7.33	7.49	9.03	7.89	6.26
Ube2e1	31.62	29.43	30.64	22.89	24.84	30.57
Kdm7a	3.79	3.24	2.75	6.76	3.52	2.74
Pgp	34.22	40.68	41.81	51.64	32.69	38.02
Slain2	22.08	19.45	18.94	15.35	14.33	18.78
Cflar	25.63	26.57	25.02	25.46	30.37	30.4
Gm28729	0	0	0	0	0.03	0
Ccdc73	0.24	0.09	0.23	0.07	0.11	0.1
Six1	0	0.03	0	0.25	0.18	0
LOC101056144	0	0	0.04	0	0	0
Smco4	7.49	12.23	14.06	9.48	6.63	7.96
Guca2a	3.25	13.58	8.02	5.99	15.34	9.25
Rab43	13.73	18.55	16.94	17.29	22.31	20.9
Pidd1	1.62	1.42	1.24	1.41	1.47	1.37
Hoxb5	5.14	6.25	4.72	9.07	9.28	5.39
Rnf220	26.12	32	31.32	43.07	31.83	30.91
Oma1	13.79	12.1	16.11	9.15	12.59	13.51
Zfp819	0.03	0	0	0.3	0.13	0
Smug1	5.43	5.46	5.5	4.3	5.7	5.2
Kif3c	4.82	3.96	4.25	3.45	3.04	3.29
Arhgef26	1.12	1.13	0.81	1.52	0.49	1.09
Nusap1	0.82	2.02	0.69	2.87	4.63	0.92
Gm33691	0	0	0	0.09	0	0
Socs1	0.72	0.44	0.53	4.38	2.5	0.86
Pknox2	0.54	0.93	0.87	3.28	1.76	1.09
Rab32	6.76	7.07	7.17	24.94	16.95	5.58
Cdca5	0.39	0.3	0.05	1.05	1.91	0.3
Krt19	1.5	2.98	2.04	89.38	45.35	11.82
Mtfp1	27.26	24.8	23.99	12.31	10.33	18.56
Mesp1	0.08	0	0	0	0.07	0
Sec31a	56.5	48.03	53.05	41.09	43.05	49.8
Taf2	5.05	4.9	4.66	5.2	5.7	5.06
Dcp2	2.78	2.83	2.85	2.72	3.12	2.65
Csnk1g1	2.2	2.17	1.86	2.94	2.42	1.89
Syt9	1.46	1.81	0.81	0.86	0.43	0.92
Sema6a	1.83	1.97	2.29	2.59	4.38	2.04
Txndc11	21.39	17.56	18.38	19.81	20.35	20.31
Prr15l	94.38	84.43	89.91	77	108.9	106.96
Riiad1	0.17	0	0	0.58	0.29	0
Celsr3	0	0.01	0.01	0.37	0.03	0.01
Polr2h	13.77	19.5	14.64	26.08	24.17	17.18
Cldn10	203	217.26	280.68	129.2	92.51	137.56
Tnfsf13	0.58	1.38	0.47	4.9	2.11	0.74
Zfp746	5.76	6	5.11	6.88	6.28	5.45
Fzd5	2.93	3.55	3.13	2.73	2.64	3.11
Nodal	0	0	0.04	0.04	0	0
Plekhg6	2.29	4.36	5.51	4.27	5.24	4.72
Nt5dc3	3.77	3.19	2.54	2.86	3.04	2.39
Nudcd3	20.51	21.5	19.5	20.35	18.85	21.2
Ttk	0.11	0.07	0.09	0.2	0.57	0.12
Sox13	9.54	8.88	10.32	8.39	7.39	10.2
Chrna9	0	0.05	0.04	0.11	0.08	0.04
Patz1	5.38	7.76	8.49	7.32	8.18	8.56
Hbb-bt	125.19	122.94	442.81	185.15	22.92	79.38
Uqcrc1	417.36	390.14	447.36	286.72	262.02	418.07
Cc2d2b	0	0	0.03	0	0.01	0
Apbb1	6.65	8.64	7.45	10.51	5.02	7.88
Hepacam	0	0.07	0.03	0	0.03	0.03
Nipsnap2	66.01	67.3	58.3	51.18	34.02	45.33
Itgbl1	0.14	0.2	0.26	0.68	0.4	0.17
Ripor1	22.9	21.73	22.35	27.87	19.27	18.7
Micu3	5.01	5.2	4.53	4.09	6.14	5.14
LOC108168962	0.21	0.23	0.28	0.1	0.2	0.02
Clca3a1	11.34	20.96	5.15	18.23	14	18.58
Tead1	11.68	5.72	7.22	5.85	8.75	7.65
Scn11a	0.01	0	0.01	0	0	0
Mup2	0	0	0.13	0	0.11	0
Porcn	5.4	7.33	7.21	6.59	5.51	7.08
Cenpl	1.71	1.11	1.51	1.37	1.85	1.57
Timm9	26.12	31.33	27.85	20.6	29.53	31.57
Slfn2	2.69	7.79	3.8	107.11	25.99	5.86
Mycbp2	5.31	5.79	5.05	5.85	6.12	4.83
Bahcc1	1.81	1.85	1.9	1.29	1.31	1.48
Alyref	12.68	13.73	12.35	17.56	16.01	12.46
Mapk1	48.9	43.42	48.13	39.99	41.92	41.56
Sema4g	13.14	18.6	16.57	4.36	8.11	13.49
Gm3558	0	0	0.1	0.21	0.23	0.08
Fut8	24.72	29.51	34.28	22.11	42.13	31.91
Togaram1	6.41	4.97	4.83	3.03	4.22	4.3
G6pc	304.23	447.09	326.53	64.05	331.47	299.19
Azi2	23.01	27.7	24.55	22.51	21.59	24.03
Svbp	14.37	19.62	18.19	38.48	27.2	19.53
Ccdc186	7.14	6.87	6.4	6.62	5.85	5.3
LOC108168945	0	0	0.14	0	0	0
Ephb4	18.01	18.78	18.72	17.69	14.66	17.81
Wtip	8.24	7.96	7.52	14.38	11.83	10.13
Smarcd2	19.6	19.16	17.96	29.33	22.71	19.97
Lrrc58	21.08	18.26	20.77	17.25	20.36	21.19
Orm1	0.12	0.28	0	42.29	0.77	0
Thbs1	12.6	15.14	12.52	47.57	19.72	12.42
Atrx	7.52	8.49	6.41	6.96	7.02	6.01
Gimd1	0.02	0.02	0.29	0	0.04	0
Npw	0	0.19	0.18	0.45	0.15	0
Klhl8	2.54	2.54	2.73	1.5	2.04	2.03
Brox	17.26	15.53	14.84	16.45	14.8	14.03
Gpx5	0	0	0	0	0	0.05
Coro1b	47.42	52.58	49.08	119.28	74.27	50.02
Dab2	150.1	146.07	140.76	76.74	101.68	128.62
Pcbp2	218.11	254.88	222.26	176.13	180.6	246.56
Asl	156.5	225.36	152.72	55.81	114.16	191.97
Tsga10ip	0	0	0	0.04	0	0.05
Rnf149	29.71	30.13	31.1	90.67	40.14	28.69
Ssbp1	18.68	24.37	24.99	18.93	22.93	19.17
Snta1	38.15	33.53	32.82	35.43	33.58	31.93
Ptprz1	0	0.03	0.02	0.14	0.08	0.03
Ptpdc1	10.68	12.35	12.3	6.72	7.35	9.35
Ddit4l	11.36	8.11	7.6	8.69	5.87	8.61
Rps6ka4	8.36	11.13	12.29	22.8	14.6	11.64
Ctsb	545.18	601.47	541.73	1318.72	971.9	633.83
Calcoco2	0.04	0.05	0	0	0	0.04
Gm6958	10.32	6.73	4.97	9.83	3.87	2.1
Mzf1	0.36	0.43	0.24	0.39	0.44	0.45
Gm46901	0.67	0.75	0.27	0.68	0.81	0.75
Pik3c3	11.65	10.35	10.32	9.77	9.88	10.51
Pde6a	1.4	1.96	1.45	0.08	0.08	1.24
Eif1b	37.99	50.8	41.48	41.13	47.91	38.77
Xpo4	1.82	1.09	1.2	0.63	1	1.19
Dleu7	9.17	6.48	16.18	2.9	7.13	8.75
Gm38457	0.81	1.27	0.73	1.54	1.3	0.76
Tex11	0	0	0	0	0.04	0
Sbf2	12.26	12.47	11.75	10.48	12.59	11.96
Hmox1	24.11	21.6	16.52	512.91	72.19	27.95
Tnnt3	0.09	0	0	0.23	0	0
Wbscr17	0.08	0.27	0.18	1.58	0.56	0.24
Mmp28	0.88	0.97	0.59	0.87	0.6	1
Gm35315	0.49	0.49	0.4	0.23	0.54	0.36
Zfp457	0.39	0.22	0.15	0.07	0.13	0.04
Ikzf5	5.12	5.34	4.3	3.99	5.08	4.1
F10	0.16	0.24	0.1	39.47	1.48	0.42
Hbq1b	0.13	0.15	0	0.11	0.04	0.26
Chek1	0.21	0.27	0.3	0.91	0.8	0.35
Gfi1	0.07	0	0	0.47	0.49	0.07
Sgtb	1.86	2.57	1.72	2.46	2.24	2.36
Onecut3	0	0	0	0.03	0	0
Thyn1	21.89	21.76	22.73	32.29	30.6	24.77
Rab30	2.58	6.35	1.23	1.35	3.09	2.8
Mbd6	9.56	12.89	9.54	14.28	16.03	10
Nelfe	16.66	20.71	23.83	25.15	20.52	20.65
Cep170b	19.27	15.75	18.57	14.56	21.42	18.37
Klhl24	14.52	15.11	11.79	11.48	12.55	12.89
Casd1	9.63	8.52	7.69	6.16	6.36	7.1
Mex3d	1.29	2.74	1.8	2.67	3.75	2.11
Bcl2l13	9.42	9.24	8.83	7.55	7.45	9.3
Gabarap	406.6	514.58	473.12	743.19	591.81	464.46
Tpr	14.26	13.64	12.68	13.6	14.28	13.07
Slc7a3	0.45	0.32	0.3	0.55	0.32	0.4
Bicd2	13.89	9.15	8.75	10.03	8.03	7.95
C130050O18Rik	0.77	1.39	1.35	4.11	1.31	0.49
Il1rn	0.2	1.22	0	115.41	8.44	1.75
Bco1	1.41	3.72	1.89	1.98	4.29	3.54
Adrb3	0	0	0	0.03	0	0
Ptcra	0.07	0	0	0.24	0	0.07
Lcn12	0	0.06	0	0.09	0	0
Slc52a3	8.11	12.86	9.37	9.82	19.62	13.09
Ubb	1425.77	1496.61	1239.5	1777.15	1529.63	1597.64
Trcg1	0.03	0.04	0	0	0.03	0.03
Yod1	0.89	0.57	0.48	0.3	0.35	0.62
Samhd1	5.94	8	7.16	27.8	14.55	7.21
Ranbp17	0.27	0.45	0.43	0.49	0.55	0.53
2610528A11Rik	0.77	0.15	0.4	1.13	0.68	0.13
Ift57	10.02	13.1	10.88	12.19	10.18	12.14
Tc2n	0.39	0.4	0.48	0.45	0.52	0.47
Rap1gds1	21.1	17.14	25.14	23.47	22.93	19.49
Trim45	0.69	0.66	0.43	0.64	0.81	0.46
Ptgs2	0.43	0.22	0.37	9.08	0.82	0.35
Paqr5	56.28	65.23	65.28	61.35	49.37	48.13
Csf2ra	5.11	6.14	5.66	45.42	13.65	6.33
Nox4	210.18	185.66	162.37	23.17	60.37	146.52
Hmga1	3.6	4.49	2.52	12	5.65	3.72
Pisd	26.85	25.2	31.02	29.32	28.56	26.93
Rnf144a	2.26	2.74	2.64	6.05	1.53	1.8
Car2	435.7	284.29	431.51	213.68	322.73	323.02
Kntc1	0.08	0.39	0.1	0.36	0.47	0.28
Zmym5	12.28	13.59	10.39	8.33	11.98	11.11
E030018B13Rik	0	0	0	0.47	0	0
Spns2	27.47	45.09	43.98	33.88	43.83	46.53
Mfap3l	17.1	17.47	20.94	10.17	12.17	12.39
Alg12	10.14	7.69	9.7	6.31	9.94	7.39
Gm34298	0.06	0.34	0.28	0.39	0.18	0.15
Cenpa	0.74	1.32	0.51	4.7	3.33	1.18
Alcam	7.03	3.89	5.79	9.3	5.3	4.33
Cfap99	0	0	0.07	0	0	0
Trappc12	13.27	13.76	14.57	9.79	10.44	12.82
Polr3g	1.89	2.36	3	1.32	2.82	2.2
Rbpjl	0	0.04	0.04	0.03	0	0
Msrb3	4.05	3.11	3.11	6.28	2.59	2.71
Usp25	15.36	13.88	14.44	14.98	15.48	13.45
Hist1h1d	0.62	0.14	0	0.87	0.22	0
Pvr	7.48	7.13	5.96	17.4	13.8	7.11
Coq5	26.32	27.02	30.18	14.76	17.35	30.98
Pi4kb	11.27	11.72	11.23	10.48	10.89	11.99
St13	138.76	97.4	100.4	66.09	86.02	77.96
Taf7	1.84	1.7	0.87	2.02	1.26	1.31
Masp2	0.39	0.3	0.44	0.12	0	0.13
Tex15	0.06	0.07	0.22	0.19	0.08	0.15
Camk2a	0.11	0.21	0.14	0.24	0.27	0.21
Pacs1	4.23	6.08	5.06	9.45	7.02	4.73
Myl12a	154.8	164.51	157.31	355.91	197.91	209.04
Zfyve26	3.55	3.81	3.66	3.67	3.97	2.9
Gipc1	21.67	32.36	32.24	37.15	37.63	27.29
Thsd7b	0	0	0	0.02	0.02	0.01
Pllp	14.1	26.77	27.62	23.01	33.12	26.11
E2f8	0.05	0.11	0.07	0.72	0.4	0.09
BC024063	0.39	0.14	0.13	0.22	0.49	0.12
Olfr461	0	0	0	0	0.09	0.1
Scyl3	6.38	6.74	6.91	6.59	6.66	6.55
Gm42323	0.62	0.68	1.83	0.18	0.54	1
AI182371	0.05	0.14	0.06	0.45	0.18	0.2
Ep300	8.64	8.43	7.82	6.81	7.64	7.51
Ankrd11	9.58	8.83	8.62	11.23	10.06	9.51
Kirrel3	0.03	0.23	0.07	0.18	0.41	0.09
Fxyd6	2.66	4.23	2.86	6.59	6.67	3.17
Pds5b	6.11	4.57	4.67	3.46	3.75	3.8
Cobl	13.17	11.07	13.56	12.04	16.99	12.21
Chchd7	44.1	66.94	60.3	45.57	49.07	62.4
Ulbp1	0	0	0.05	0.12	0.12	0
Cebpg	13.13	12.46	10.64	10.68	11.92	10.29
Cfap46	0.05	0.11	0.05	0.09	0.01	0.07
Mmp9	0.13	0.09	0.19	84.44	4.47	0.66
Dedd	18.58	18.23	19.71	17.38	18.36	18.9
Ms4a6b	0.95	1.77	1.11	18.36	5.08	1.79
Fbxo21	14.6	21.05	21.41	10.08	14.75	16.47
Timm13	50.25	59.23	61.42	76.5	64.2	61.16
Nme3	25.98	42.43	35.57	27.51	31.67	32.09
Ints13	8.94	8.03	8.47	7.07	7.87	7.37
Tsnax	22.26	24.81	21.56	22.36	24.46	23.07
Ceacam19	0	0.05	0	0.31	0.04	0.02
5830411N06Rik	0	0.11	0.09	0.22	0.11	0.07
Cox14	78.63	85.02	95.64	77.31	69.7	77.88
Dgat2	79.1	83.57	91.84	70.88	54.4	105.81
Rsg1	0	0.12	0.1	0	0	0.1
Alb	15.67	10.54	11.42	0.75	0.79	8.96
Trmt61a	3.02	4.33	2.88	3.86	4.77	4.38
Pgap1	3.14	2.6	2.53	1.7	1.67	1.55
Ifitm5	0.14	0.16	0.15	2.93	0.25	0.28
Myh2	0	0	0	0	0	0.01
Gmfb	26.91	28.01	25.85	21.52	30.65	25.06
Cenpi	0.02	0.06	0.15	0.46	0.3	0.13
Arl16	5.4	7.23	7.38	4.9	6.28	7.02
Itpkc	3.89	4.21	3.71	7.69	4.74	3.28
Dmrtb1	0	0	0	0.04	0	0
Zfp882	0.93	1.01	0.88	0.49	0.48	0.72
Camk2d	7.01	10.15	7.07	13.28	13.77	9.29
Gm21596	29.22	45.16	9.88	14.63	43.19	27.56
Calhm6	0.25	0.09	0	1.69	1.18	0.16
Trem2	0.33	1.69	0.86	37.24	24.5	1.55
Ces1e	46.9	43.95	50.24	1.71	17.06	43.3
Fbxo40	10.69	8.19	11.04	1.6	5.83	9.76
Zmynd11	33.01	29.18	28.74	25.74	28.12	29.27
Dkkl1	0	0	0	0.91	0.09	0.2
1700088E04Rik	7.79	8.08	7.9	5.41	4.76	10.84
Rc3h1	4.58	4.09	3.27	4.62	4.7	3.6
Rsl1	1.29	2.04	1.28	1.3	2.31	1.37
Gpr162	2.87	4.28	2.98	3.57	0.88	2.13
Lnx1	6.29	5.79	7.3	3.37	2.03	3.33
Mcee	107.01	117.42	129.4	73.65	63.38	98.48
Opn4	0	0.04	0.04	0.03	0	0
Bloc1s1	122.48	185.06	159.25	123.72	119.06	165.13
Ldlrad3	11.42	10.58	13.59	5.77	11.62	12.46
Tfap2b	12.24	16.08	12.19	7.31	10.74	8.82
Uqcc3	30.36	48.69	42.48	36.36	39.07	35.35
Pold3	8.71	9.32	9.96	11.05	10.01	9.23
Cisd3b	0.06	0.11	0.06	0.09	0.07	0.04
Cenpm	0.94	1.3	0.43	2.11	1.64	0.88
Ap2s1	98.96	125.32	127.19	225.31	158.77	128.84
Fam49b	7.05	8.79	7.34	48.33	18.51	8.72
Gm12260	0.38	0	0.4	0.17	0.17	0
Slc39a14	15.94	9.77	10.24	27.66	22.95	17.07
Vps13b	7.62	6.24	6.53	4.15	5.05	5.48
Gnpda2	10	12.52	11.03	10.97	14.04	11.55
Slc1a1	89.54	70.87	100.71	38.5	69.71	85.6
Syde2	4.29	4.91	5.28	1.62	3.18	3.62
Nutm1	0.02	0	0	0	0	0
Wfdc18	0	0.45	0	9.18	2.98	0
Apba3	25.52	19.96	24.37	20.58	20.29	20.87
Pdk3	24.93	19.02	22.64	21.37	18.48	22.43
Pced1a	4.65	5.83	5.44	4.32	4.05	4.05
Icmt	16.9	16.4	17.7	13.39	18.85	16.44
Ache	2.89	4.36	4.01	2.46	4.1	4.73
1810010H24Rik	1.77	3.26	2.42	2.93	2.75	2.96
Ppih	8.49	13.27	12.44	16.39	15.78	10.9
Pde11a	0.03	0.13	0.01	0.05	0.15	0.08
Klk1b1	0.86	0.12	0.45	0.29	0.48	0.43
Rab33a	0	0	0	1.28	0.34	0.15
Asah2	15.66	13.57	15.26	5.89	9.6	13.23
Spint2	208.03	253.51	239.92	311.75	372.07	226.89
Polr3h	3.45	6.65	6.42	5.5	6.39	6.96
Prrc1	7.56	6.29	6.32	8.84	8.27	6.57
A3galt2	0.05	0.07	0.05	0.06	0.02	0.04
Unc93b1	5.72	9.88	8.78	55.28	27.23	8.24
Mllt6	11.71	16.09	13.55	16.68	14.22	13.66
Abi1	18.54	19.58	16.86	38.27	23.29	17.12
Fxyd3	0.42	0.24	0	30.29	11.66	3.32
Ndufs4	82.87	88.34	78.51	74.98	67.32	80.56
Tigd2	6.66	8	6.89	7.27	6.17	5.77
Mocs3	2.7	2.59	3.38	3.13	4.38	3.39
Gm30124	0.13	0.28	0.28	0.07	0.24	0.2
Lemd2	16.03	17.64	16.11	26.12	16.98	16.47
L2hgdh	55.51	48.96	78.49	12.86	31.56	57.16
Ticam2	0.1	0.08	0.16	1.21	0.53	0.05
Vps51	11.31	13.54	12.14	14.12	14.6	12.65
Ptbp3	16.51	19.4	14.59	35.16	26.04	16.53
Piga	13.56	9.74	4.49	4.95	6	9.83
Mnt	6.12	7.21	5.5	8.52	8.57	6.13
Postn	0.21	0.33	0.37	7.98	1.19	0.31
Gpr18	0.07	0.38	0	1.59	0.35	0.26
Cstf2t	11.85	11.98	10.77	7.39	9.57	8.39
Otud1	4.41	4.07	4.31	2.13	3.3	3.66
Zcchc2	4.91	4	4.26	4.6	4.16	3.96
Meis3	0.28	2.35	1.42	5.17	4.37	1.86
Grik4	0	0.04	0	0.05	0	0
Galnt11	234.95	184.27	312.26	56.76	152.04	257.9
Scamp2	57.54	62.42	75.85	62.93	81.2	63.91
Gpt	22.51	42.66	35.36	13.09	52.75	41.03
Cntn4	0	0	0	0.01	0.01	0.03
Selenot	100.08	84.28	100.46	68.46	90.67	83.8
Ces1g	0.57	0.37	0.34	0.22	0.89	0.5
Tbc1d12	5.28	5.32	5.31	3.9	3.71	4.68
Inava	4.08	5.53	3.77	12.73	9.69	4.78
Tmx4	8.32	8.88	8.84	7.5	5.57	6.24
Naa10	34.53	42.82	43.09	38.22	38.95	45.28
Klhl31	0.05	0.13	0.03	0.09	0.08	0.15
Olfr1033	2.61	5.99	2.25	23.7	11.09	7.75
Ern2	0.08	0	0.04	0.03	0.07	0
8-Mar	39.58	38.94	41.93	23.05	35.27	35.77
Enox2	4.04	4.24	3.81	2.67	3.49	3.44
Gnai3	36.51	33.2	33.41	45.15	44.79	35.72
Lsm3	32.1	41.13	32.69	49.71	45.18	37.42
Mlycd	27.79	32.68	27.58	17.65	28.2	33.76
Lmtk2	12	9.28	11.46	5.95	8.27	9.32
Mgea5	25.57	20.14	24.39	29.31	25.13	22.98
Fam3b	0	0	0	0	0.29	0
Fopnl	15.88	18.48	18.89	22.62	15.85	16.22
Nectin3	41.46	37.81	39.27	20.31	28.98	29.22
Ano4	0.19	0.31	0.35	0.24	0.45	0.22
Prim1	4.16	5.16	5.62	4.85	5.05	6.09
Lyve1	0.06	0.21	0.13	3.77	0.67	0.19
Cxcr2	0.21	0.27	0.14	15.52	1.65	0.24
Coq4	14.52	12.92	14.17	12.7	12.01	13.55
Hist1h2af	0.24	0	0	0.21	0	0.24
Gm10681	129.56	67.22	197.66	50.63	101.47	152.97
Med21	35.94	29.55	35.99	44.94	37.57	29.33
Usp53	5.84	6.12	4.31	7.9	4.59	5.48
Dnajb14	6.95	7.32	7.47	5.16	7.61	5.8
Tenm3	0.22	0.24	0.31	0.46	0.18	0.36
Slc25a46	24.79	22.15	23.71	16.79	20.53	21.02
Epb41l5	36.22	25.91	32.34	15.6	30.27	29.59
Gltpd2	0.73	1.09	1.23	0.2	0.39	1.31
Zfp644	5.8	7.53	4.91	5.87	6.59	5.25
Kcnt1	5.44	8.79	7.04	3.79	0.64	6.8
Gal3st2	0	0	0	0.2	0.2	0.03
4930401G09Rik	0.22	0	0.2	0	0	0
Cops4	34.99	30.36	35.35	33.9	28.67	34.34
Oscar	0	0.1	0	0.82	0.08	0
H2-Q8	3.4	6.22	13.75	9.73	14.88	2.21
Tdo2	0.15	0	0	0	0	0
Hnmt	14.43	19.58	22.3	12.43	9.67	13.48
Csf1	3.39	4.48	4.4	19.22	17.24	4.65
Zfp579	8.16	8.8	9.27	9.84	11.34	10.4
Rsc1a1	5.48	4.97	6.47	11.83	7.17	4.82
Galk2	42.22	39.86	35.36	24.87	42.82	40.24
Pik3r5	0.13	0.51	0.2	14.2	1.95	0.42
Arfgap3	9.82	10.48	13.37	15.98	14.31	10.65
Ghitm	241.13	205.28	208.86	115.81	146.09	190.62
Smad6	4.81	5.47	4.86	5.61	3.58	3.74
Nelfb	20.79	20.17	21.44	19.74	23.75	22.57
Sema4b	13.51	14.09	12.67	22.93	20.93	11.27
Otud5	14.54	15.45	14.94	20.51	18.19	15.72
Sema6d	1.57	1.54	1.95	2.56	1.4	1.67
Galnt2	16.7	18.78	19.71	21.23	15.47	17.74
Ttc9c	10.48	9.64	10.57	6.19	10.21	8.47
Gm5795	0	0	0.1	0	0	0
C1qbp	104.39	108.13	102.58	72.31	88.89	117.22
Ggnbp1	7.56	9.9	7.81	4.15	6.91	7.93
Hps6	3.21	3.35	2.66	3.15	3.54	2.73
Dusp11	22.15	19.05	18.55	17.05	21.41	16.87
Catsper4	0.15	0.67	0.46	0.56	0.15	0.53
Ctc1	6.19	6.93	7.82	8	8.7	8.02
4930452B06Rik	0.47	0.3	0.05	0.27	0.5	0.17
Haus4	5	7.8	7.7	12.35	10.92	7
Rsph3b	10.68	10.3	12.5	4.37	8.47	11.51
Stam2	9.38	9.89	12.5	11.27	11.14	10.64
Polr2e	47.13	61.83	60.81	68.52	59.83	60.92
Fbxo45	4.92	4.87	4.53	4.58	4.98	4.37
2210408I21Rik	1.32	2.39	1.76	1.38	2	1.84
Ndufa1	240.72	258.74	240.17	186.74	205.71	221.5
Ubtf	31.03	35.28	32.65	33.44	31.01	30.44
Sh3tc2	10.78	11.51	11.01	8.17	17.23	12.94
Ccl12	0.61	1.15	1.07	14.32	12.19	1.61
Dlgap1	0.08	0.11	0.11	0.28	0.03	0.13
Zbtb49	2.03	2.06	1.83	1.67	1.7	1.84
Cd5l	0	0.09	0.13	7.74	0.47	0.12
Msh3	6.47	6.36	5.92	4.61	5.58	5.4
Gm6306	0.06	0	0	0	0.12	0.03
Nmbr	0.08	0	0	0	0.07	0
Lamc1	6.77	7.08	6.78	13.91	10	6.8
Ctse	0.12	0.31	0.21	2.05	0.59	0.35
Cd151	71.39	91.49	85.31	142.03	133.91	96.61
Sema3a	0.11	0.18	0.05	0.36	0.11	0.09
Tsc22d1	666.87	400.12	256.92	692.96	882.41	878.89
Gm38702	0.22	0.34	0.26	0.19	0.29	0.04
Nat8	135.07	175.88	285.55	104.55	232.58	205.93
Cox7c	1296.68	1458.65	1316.88	1045.16	970.76	1309.98
Urod	49.38	56.55	58.84	41.31	46.82	55.27
Spata9	0.34	0.66	0.33	0.36	0.45	0.73
Tmem236	0.02	0.03	0.05	0.06	0.1	0.09
Foxr1	0	0	0	0.05	0	0
Tat	0.38	0.04	0	0.06	0.03	0
Exosc8	5.77	7.78	7.96	13.02	9.67	8.89
LOC108167694	0.21	0.48	0.67	0.56	0.75	0.42
Vta1	20.47	19.88	26.3	25.69	25	21.14
Got1l1	0	0	0.07	0	0.11	0
Ccno	0.13	0.51	0.33	1.35	1.62	0.53
Prpsap2	16.64	14.16	15.71	12.49	10.81	13.65
Gbp5	0.37	0.98	0.65	1.96	3.93	0.48
Echdc3	23.52	22.61	26.86	9.4	15.19	24.57
Rab5b	59.05	60.01	63.43	48.98	42.15	52.49
Dmrtc1c2	0	0	0	0	0.06	0
Plppr2	1.34	2.57	2.32	3.1	2.11	2.01
Gm8267	0	0.17	0.16	0.14	0.27	0.08
Dhx9	24.89	19.73	17.91	17.07	19.91	22.73
Btf3l4	23.4	30.65	28.49	25.83	28.84	27.82
Eed	9.89	8.05	8.8	9.58	10.29	7.54
Gsta1	9.47	10.6	32.77	47.44	54.67	18.65
Ly6e	135.82	241.71	175.2	591.76	916.1	223.03
Acot2	44	54.99	20.13	41.69	39.07	39.71
Pkd1	3.4	3.19	3.01	3.82	2.58	3.07
Pabpn1	45.64	66.9	64.78	81.83	80.8	50.13
Tmem254b	24.51	145.67	46.43	51.1	41.77	36.6
Fuca1	101.23	133.36	122.05	105.71	158.14	124.83
Hspbap1	1.49	3.46	2.66	5.23	3.7	2.73
AB010352	1.04	1.5	1.3	0.9	1.76	0.9
Gm14434	0	0	3.9	0	2.05	0
Dip2a	4.63	4.48	5.96	5.04	3.82	3.67
Apba2	0.02	0	0.03	0.13	0	0.07
Scara5	0.86	1.4	0.89	1.34	0.49	0.48
Ptpru	5.23	4.67	3.69	3.43	1.92	4.05
Alg5	26.57	34.39	29.55	30.18	34.99	29.96
Pja1	23.78	23.82	23.78	19.17	18.49	19.57
Scgb1c1	1.93	2.47	2.02	1.66	0	2.44
Mtap	14.1	16.33	18.85	13.75	15.07	15.41
Rmnd5b	12.12	13.37	12.43	23.39	18.13	17.92
Mroh8	0	0.08	0	0.02	0.02	0
2700081O15Rik	3.22	3.03	3.21	4.53	4.53	3.12
Atp5j2	1063.44	1110.61	1176.52	995.77	751.48	1120.94
Il20ra	0.05	0	0	0.09	0.04	0
Plekhf2	20.31	17.02	17.54	17.84	20.37	17.22
Zfp92	0	0.03	0.01	0	0	0
Phax	25.37	28.75	18.88	23.7	23.84	25.02
Pygm	3.4	2.39	3.06	2.49	1.11	2.08
Rnf224	0	0.19	0.04	0.07	0	0
Cntrl	1.48	2.66	2.21	4.14	2.44	2.07
Hps3	9.53	10.66	13.6	11.03	13.02	11.8
Anapc11	13.1	16.33	13.83	18.6	15.73	16.01
Gm46487	0	0	0.02	0	0	0
Atp6v1h	64.83	56.7	66.83	47.21	55.23	52.53
